	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	338	2	1	1.153710e+00	0.000000e+00	1.401000e+01
1	26	338	3	1	2.301911e+00	0.000000e+00	6.348000e-03
2	26	338	3	2	1.148207e+00	0.000000e+00	9.867000e+00
3	26	338	4	1	5.959460e+00	0.000000e+00	3.774000e-03
4	26	338	4	2	4.805762e+00	0.000000e+00	6.200000e+01
5	26	338	4	3	3.657562e+00	0.000000e+00	7.557000e+01
6	26	338	5	2	1.019145e+01	0.000000e+00	9.860000e+02
7	26	338	5	3	9.043232e+00	0.000000e+00	3.851000e+00
8	26	338	5	4	5.385681e+00	0.000000e+00	7.756000e+00
9	26	338	6	2	2.545540e+01	8.708000e-04	4.897000e+06
10	26	338	6	3	2.430718e+01	1.613000e-03	8.272000e+06
11	26	338	6	4	2.064960e+01	5.270000e-05	1.950000e+05
12	26	338	7	1	3.560771e+01	7.445000e-02	1.365000e+09
13	26	338	7	2	3.445401e+01	2.158000e-02	3.706000e+08
14	26	338	7	3	3.330575e+01	7.559000e-04	1.213000e+07
15	26	338	7	4	2.964823e+01	2.118000e-03	2.693000e+07
16	26	338	7	5	2.426252e+01	3.115000e-04	2.653000e+06
17	26	338	8	2	3.447317e+01	1.526000e-01	1.574000e+09
18	26	338	8	3	3.332500e+01	5.978000e-03	5.762000e+07
19	26	338	8	4	2.966746e+01	1.346000e-03	1.028000e+07
20	26	338	9	3	3.367457e+01	1.939000e-01	1.363000e+09
21	26	338	9	4	3.001704e+01	1.595000e-02	8.909000e+07
22	26	338	10	2	3.962643e+01	6.389000e-02	4.354000e+09
23	26	338	11	1	4.087689e+01	5.426000e-02	1.312000e+09
24	26	338	11	2	3.972330e+01	8.560000e-02	1.954000e+09
25	26	338	11	3	3.857499e+01	4.672000e-02	1.006000e+09
26	26	338	11	4	3.491745e+01	2.986000e-03	5.266000e+07
27	26	338	11	5	2.953177e+01	1.706000e-03	2.152000e+07
28	26	338	12	2	3.979432e+01	3.382000e-02	4.648000e+08
29	26	338	12	3	3.864605e+01	2.669000e-01	3.459000e+09
30	26	338	12	4	3.498850e+01	4.558000e-04	4.843000e+06
31	26	338	13	2	4.377748e+01	4.082000e-03	6.790000e+07
32	26	338	13	3	4.262927e+01	6.738000e-03	1.063000e+08
33	26	338	13	4	3.897174e+01	4.338000e-01	5.718000e+09
34	26	338	14	1	5.150896e+01	1.839000e-01	7.056000e+09
35	26	338	14	2	5.035518e+01	4.785000e-01	1.755000e+10
36	26	338	14	3	4.920701e+01	9.637000e-01	3.375000e+10
37	26	338	14	4	4.554957e+01	2.247000e-02	6.744000e+08
38	26	338	14	5	4.016379e+01	1.704000e-02	3.977000e+08
39	26	338	15	2	5.249742e+01	4.220000e-03	1.009000e+08
40	26	338	15	3	5.134938e+01	5.520000e-03	1.263000e+08
41	26	338	15	4	4.769177e+01	1.633000e-02	3.223000e+08
42	26	338	16	3	5.217728e+01	1.669000e-02	2.817000e+08
43	26	338	16	4	4.851990e+01	1.384000e-03	2.020000e+07
44	26	338	17	1	5.430955e+01	2.003000e-02	8.544000e+08
45	26	338	17	2	5.315578e+01	1.219000e-01	4.981000e+09
46	26	338	17	3	5.200743e+01	2.671000e-02	1.045000e+09
47	26	338	17	4	4.834999e+01	8.953000e-01	3.027000e+10
48	26	338	17	5	4.296432e+01	1.666000e-01	4.448000e+09
49	26	338	18	3	5.331533e+01	0.000000e+00	2.477000e+01
50	26	338	18	4	4.965775e+01	0.000000e+00	2.327000e+01
51	26	338	18	6	2.900823e+01	0.000000e+00	4.309000e+00
52	26	338	18	8	1.999042e+01	0.000000e+00	1.104000e+01
53	26	338	18	9	1.964080e+01	0.000000e+00	1.334000e+01
