	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	348	3	1	4.700379e+01	1.603000e-03	5.121000e+07
1	26	348	3	2	3.846476e+00	0.000000e+00	5.232000e+02
2	26	348	4	1	5.848969e+01	0.000000e+00	7.674000e+00
3	26	348	4	2	1.533233e+01	0.000000e+00	7.176000e-01
4	26	348	4	3	1.148590e+01	0.000000e+00	1.045000e+04
5	26	348	5	1	9.328397e+01	1.543000e-01	1.943000e+10
6	26	348	5	2	5.012635e+01	0.000000e+00	3.055000e+04
7	26	348	5	3	4.627984e+01	0.000000e+00	1.762000e+04
8	26	348	5	4	3.479388e+01	0.000000e+00	1.277000e+04
9	26	348	6	3	7.153325e+01	5.481000e-02	1.217000e+10
10	26	348	6	4	6.004746e+01	0.000000e+00	3.851000e+00
11	26	348	6	5	2.525344e+01	8.242000e-04	2.281000e+07
12	26	348	7	1	1.273520e+02	0.000000e+00	1.158000e+04
13	26	348	7	2	8.419466e+01	6.332000e-02	6.493000e+09
14	26	348	7	3	8.034841e+01	4.405000e-02	4.114000e+09
15	26	348	7	4	6.886248e+01	6.407000e-02	4.395000e+09
16	26	348	7	5	3.406839e+01	4.766000e-04	8.001000e+06
17	26	348	7	6	8.814977e+00	0.000000e+00	6.042000e+03
18	26	348	8	1	1.328691e+02	0.000000e+00	2.471000e+03
19	26	348	8	2	8.971186e+01	0.000000e+00	2.314000e+01
20	26	348	8	3	8.586526e+01	8.264000e-02	5.288000e+09
21	26	348	8	4	7.437937e+01	1.532000e-01	7.354000e+09
22	26	348	8	5	3.958556e+01	2.789000e-02	3.793000e+08
23	26	348	8	6	1.433205e+01	0.000000e+00	5.806000e-01
24	26	348	8	7	5.517088e+00	0.000000e+00	8.734000e+02
25	26	348	9	1	1.492965e+02	0.000000e+00	9.992000e+03
26	26	348	9	2	1.061391e+02	0.000000e+00	1.119000e+01
27	26	348	9	3	1.022929e+02	5.297000e-03	4.810000e+08
