	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	346	2	1	9.156100e+00	0.000000e+00	6.537000e+03
1	26	346	3	1	1.455123e+01	0.000000e+00	7.431000e-01
2	26	346	3	2	5.395126e+00	0.000000e+00	8.562000e+02
3	26	346	4	2	2.116541e+01	0.000000e+00	1.529000e+04
4	26	346	4	3	1.577029e+01	0.000000e+00	1.471000e+04
5	26	346	5	2	3.693256e+01	0.000000e+00	1.333000e+05
6	26	346	5	3	3.153753e+01	0.000000e+00	5.985000e+01
7	26	346	5	4	1.576720e+01	0.000000e+00	1.513000e+01
8	26	346	6	2	5.122082e+01	1.550000e-03	3.418000e+07
9	26	346	6	3	4.582585e+01	1.819000e-03	3.190000e+07
10	26	346	6	4	3.005547e+01	1.695000e-04	1.238000e+06
11	26	346	7	1	9.629290e+01	8.629000e-02	1.167000e+10
12	26	346	7	2	8.713742e+01	7.236000e-03	8.035000e+08
13	26	346	7	3	8.174218e+01	7.560000e-04	7.380000e+07
14	26	346	7	4	6.597172e+01	2.834000e-03	1.797000e+08
15	26	346	7	5	5.020450e+01	1.144000e-03	4.207000e+07
16	26	346	8	2	8.722141e+01	1.409000e-01	9.395000e+09
17	26	346	8	3	8.182634e+01	5.494000e-05	3.220000e+06
18	26	346	8	4	6.605608e+01	9.709000e-04	3.697000e+07
19	26	346	9	3	8.507281e+01	1.387000e-01	6.268000e+09
20	26	346	9	4	6.930284e+01	3.179000e-02	9.501000e+08
21	26	346	10	2	1.044508e+02	4.704000e-02	2.252000e+10
22	26	346	11	1	1.146710e+02	2.273000e-02	4.361000e+09
23	26	346	11	2	1.055149e+02	9.877000e-02	1.608000e+10
24	26	346	11	3	1.001203e+02	1.965000e-02	2.879000e+09
25	26	346	11	4	8.434989e+01	2.602000e-03	2.700000e+08
26	26	346	11	5	6.858249e+01	2.169000e-03	1.490000e+08
27	26	346	12	2	1.076776e+02	4.224000e-03	4.295000e+08
28	26	346	12	3	1.022828e+02	2.252000e-01	2.065000e+10
29	26	346	12	4	8.651236e+01	2.470000e-03	1.616000e+08
30	26	346	13	1	1.358420e+02	3.563000e-02	9.684000e+09
31	26	346	13	2	1.266859e+02	1.091000e-01	2.586000e+10
32	26	346	13	3	1.212910e+02	2.841000e-01	6.172000e+10
33	26	346	13	4	1.055203e+02	1.906000e-03	3.134000e+08
34	26	346	13	5	8.975343e+01	5.176000e-03	6.176000e+08
35	26	346	14	2	1.306001e+02	2.531000e-03	3.827000e+08
36	26	346	14	3	1.252050e+02	5.705000e-02	7.925000e+09
37	26	346	14	4	1.094350e+02	4.302000e-01	4.565000e+10
38	26	346	15	1	1.563264e+02	6.596000e-05	2.375000e+07
39	26	346	15	2	1.471702e+02	1.513000e-02	4.842000e+09
40	26	346	15	3	1.417750e+02	8.322000e-04	2.470000e+08
41	26	346	15	4	1.260048e+02	2.859000e-01	6.703000e+10
42	26	346	15	5	1.102378e+02	9.676000e-02	1.741000e+10
43	26	346	16	6	1.437444e+02	7.283000e-03	1.348000e+09
44	26	346	16	7	1.078284e+02	3.326000e-02	3.418000e+09
45	26	346	16	8	1.077431e+02	1.318000e-01	1.354000e+10
46	26	346	16	9	1.044975e+02	2.989000e-01	2.892000e+10
47	26	346	16	11	8.945037e+01	5.229000e-02	3.703000e+09
48	26	346	16	12	8.728711e+01	5.358000e-02	3.616000e+09
49	26	346	16	13	6.827957e+01	1.533000e-01	6.228000e+09
50	26	346	16	14	6.436507e+01	2.073000e-02	7.473000e+08
51	26	346	16	15	4.779510e+01	4.458000e-03	8.806000e+07
52	26	346	17	7	1.189006e+02	5.693000e-02	3.555000e+10
53	26	346	17	11	1.005222e+02	4.175000e-02	1.866000e+10
54	26	346	17	13	7.935126e+01	6.401000e-02	1.758000e+10
55	26	346	18	6	1.554039e+02	6.572000e-04	2.361000e+08
56	26	346	18	7	1.194873e+02	7.013000e-02	1.471000e+10
57	26	346	18	8	1.194033e+02	1.043000e-01	2.186000e+10
58	26	346	18	10	1.021740e+02	3.166000e-02	4.856000e+09
59	26	346	18	11	1.011099e+02	7.146000e-04	1.074000e+08
60	26	346	18	12	9.894732e+01	1.125000e-01	1.619000e+10
61	26	346	18	13	7.993913e+01	1.430000e-01	1.324000e+10
62	26	346	18	14	7.602497e+01	4.169000e-03	3.487000e+08
63	26	346	18	15	5.945456e+01	1.251000e-02	6.361000e+08
64	26	346	19	6	1.648992e+02	1.917000e-04	4.679000e+07
65	26	346	19	7	1.289831e+02	0.000000e+00	5.556000e+06
66	26	346	19	8	1.288985e+02	5.128000e-03	7.573000e+08
67	26	346	19	9	1.256521e+02	3.867000e-02	5.435000e+09
68	26	346	19	11	1.106046e+02	1.085000e-02	1.181000e+09
69	26	346	19	12	1.084424e+02	2.256000e-02	2.363000e+09
70	26	346	19	13	8.943424e+01	9.670000e-05	6.809000e+06
71	26	346	19	14	8.551996e+01	5.086000e-01	3.274000e+10
72	26	346	19	15	6.895017e+01	1.092000e-01	4.559000e+09
73	26	346	20	7	1.576243e+02	1.886000e-04	2.083000e+08
74	26	346	20	11	1.392461e+02	4.673000e-03	4.034000e+09
75	26	346	20	13	1.180751e+02	8.561000e-03	5.272000e+09
76	26	346	20	15	9.759131e+01	1.844000e-01	7.752000e+10
77	26	346	21	2	-9.398975e+02	5.448000e-02	2.089000e+12
78	26	346	21	8	-8.522544e+02	0.000000e+00	4.616000e+07
79	26	346	22	1	9.499218e+02	5.435000e-02	7.097000e+11
80	26	346	22	2	9.407604e+02	3.067000e-02	3.929000e+11
81	26	346	22	3	9.353663e+02	9.772000e-02	1.237000e+12
82	26	346	22	4	9.195965e+02	7.713000e-03	9.437000e+10
83	26	346	22	5	9.038288e+02	2.651000e-03	3.133000e+10
84	26	346	23	2	-9.543751e+02	7.507000e-02	5.935000e+11
85	26	346	23	3	-9.489112e+02	1.634000e-01	1.277000e+12
86	26	346	23	4	-9.329731e+02	4.936000e-02	3.729000e+11
87	26	346	23	9	-8.635328e+02	0.000000e+00	2.277000e+07
88	26	346	24	1	-9.665926e+02	1.119000e-03	1.513000e+10
89	26	346	24	2	-9.575372e+02	8.910000e-03	1.182000e+11
90	26	346	24	3	-9.520737e+02	6.983000e-03	9.156000e+10
91	26	346	24	4	-9.361291e+02	1.823000e-01	2.310000e+12
92	26	346	24	5	-9.203406e+02	6.475000e-02	7.934000e+11
93	26	346	25	2	-9.623087e+02	1.086000e-04	1.454000e+09
94	26	346	25	3	-9.568351e+02	1.083000e-04	1.434000e+09
95	26	346	25	4	-9.408961e+02	0.000000e+00	4.773000e+08
96	26	346	25	6	-9.118926e+02	0.000000e+00	1.815000e+08
97	26	346	25	7	-8.746940e+02	1.138000e-03	1.259000e+10
98	26	346	25	8	-8.746632e+02	0.000000e+00	3.081000e+08
99	26	346	25	10	-8.572693e+02	8.406000e-04	8.937000e+09
100	26	346	25	11	-8.562096e+02	9.519000e-04	1.009000e+10
101	26	346	25	12	-8.540626e+02	3.090000e-04	3.261000e+09
102	26	346	25	13	-8.342922e+02	3.573000e-04	3.597000e+09
103	26	346	25	14	-8.303307e+02	5.084000e-04	5.071000e+09
104	26	346	25	15	-8.135811e+02	4.156000e-04	3.979000e+09
105	26	346	25	21	-2.240668e+01	4.412000e-02	3.204000e+08
106	26	346	25	22	-2.125628e+01	9.059000e-02	5.921000e+08
107	26	346	26	2	-9.693889e+02	7.254000e-05	9.861000e+08
108	26	346	26	3	-9.639247e+02	0.000000e+00	4.819000e+08
109	26	346	26	4	-9.479825e+02	5.121000e-05	6.657000e+08
110	26	346	26	6	-9.189762e+02	9.231000e-04	1.128000e+10
111	26	346	26	7	-8.817735e+02	5.420000e-04	6.096000e+09
112	26	346	26	8	-8.817484e+02	1.041000e-02	1.171000e+11
113	26	346	26	10	-8.643516e+02	4.799000e-04	5.186000e+09
114	26	346	26	11	-8.632923e+02	0.000000e+00	4.853000e+08
115	26	346	26	12	-8.611456e+02	1.207000e-03	1.294000e+10
116	26	346	26	13	-8.413752e+02	6.913000e-04	7.079000e+09
117	26	346	26	14	-8.374141e+02	1.202000e-04	1.220000e+09
118	26	346	26	15	-8.206683e+02	1.714000e-04	1.670000e+09
119	26	346	26	21	-2.948977e+01	1.286000e-01	1.617000e+09
120	26	346	26	22	-2.833939e+01	4.073000e-02	4.731000e+08
121	26	346	27	1	-9.788797e+02	1.538000e-04	1.279000e+09
122	26	346	27	2	-9.698288e+02	5.952000e-05	4.859000e+08
123	26	346	27	3	-9.643596e+02	1.394000e-04	1.126000e+09
124	26	346	27	4	-9.484176e+02	0.000000e+00	7.443000e+06
125	26	346	27	6	-9.194124e+02	1.148000e-04	8.426000e+08
126	26	346	27	7	-8.822127e+02	1.259000e-04	8.506000e+08
127	26	346	27	8	-8.821814e+02	1.228000e-03	8.293000e+09
128	26	346	27	9	-8.789853e+02	4.184000e-03	2.806000e+10
129	26	346	27	11	-8.637253e+02	2.655000e-03	1.719000e+10
130	26	346	27	12	-8.615825e+02	1.949000e-03	1.255000e+10
131	26	346	27	14	-8.378499e+02	2.875000e-04	1.752000e+09
132	26	346	27	15	-8.211031e+02	8.625000e-05	5.047000e+08
133	26	346	27	22	-2.877561e+01	2.994000e-01	2.152000e+09
134	26	346	27	23	-1.544809e+01	6.312000e-03	1.307000e+07
135	26	346	28	3	9.668037e+02	5.131000e-05	2.078000e+09
136	26	346	28	4	9.510367e+02	0.000000e+00	2.089000e+07
137	26	346	28	7	8.850657e+02	8.929000e-03	3.028000e+11
138	26	346	28	13	8.455180e+02	3.389000e-04	1.046000e+10
139	26	346	28	15	8.250318e+02	1.042000e-04	3.062000e+09
140	26	346	28	22	3.143876e+01	7.056000e-02	2.849000e+09
141	26	346	29	2	-9.799318e+02	0.000000e+00	1.420000e+07
142	26	346	29	3	-9.744633e+02	0.000000e+00	5.958000e+07
143	26	346	29	4	-9.585218e+02	2.151000e-04	2.858000e+09
144	26	346	29	6	-9.295177e+02	1.033000e-03	1.291000e+10
145	26	346	29	7	-8.923212e+02	4.757000e-03	5.478000e+10
146	26	346	29	8	-8.922891e+02	9.655000e-03	1.112000e+11
147	26	346	29	10	-8.748915e+02	1.218000e-03	1.348000e+10
148	26	346	29	11	-8.738309e+02	4.281000e-04	4.728000e+09
149	26	346	29	12	-8.716867e+02	7.452000e-05	8.191000e+08
150	26	346	29	13	-8.519205e+02	7.865000e-05	8.257000e+08
151	26	346	29	14	-8.479584e+02	1.116000e-03	1.161000e+10
152	26	346	29	15	-8.312103e+02	8.214000e-04	8.209000e+09
153	26	346	29	21	-4.003216e+01	7.494000e-03	1.737000e+08
154	26	346	29	22	-3.888178e+01	2.262000e-02	4.947000e+08
155	26	346	29	23	-2.555425e+01	2.365000e-02	2.234000e+08
