	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	347	2	1	1.466228e+01	0.000000e+00	1.481000e+04
1	26	347	3	1	5.015595e+01	1.473000e-03	7.939000e+07
2	26	347	3	2	3.549364e+01	4.932000e-04	1.329000e+07
3	26	347	4	1	5.705450e+01	5.485000e-05	1.909000e+06
4	26	347	4	2	4.239226e+01	4.177000e-04	8.015000e+06
5	26	347	4	3	6.898624e+00	0.000000e+00	3.703000e+03
6	26	347	5	2	4.897105e+01	3.994000e-03	6.838000e+07
7	26	347	5	4	6.578724e+00	0.000000e+00	2.331000e+03
8	26	347	6	1	9.130207e+01	1.171000e-01	1.072000e+10
9	26	347	6	2	7.663967e+01	4.934000e-04	3.195000e+07
10	26	347	7	2	7.946468e+01	1.282000e-01	5.936000e+09
11	26	347	8	1	1.058265e+02	1.543000e-01	3.820000e+10
12	26	347	8	2	9.116378e+01	3.642000e-04	6.720000e+07
13	26	347	9	1	1.212957e+02	6.478000e-03	2.100000e+09
14	26	347	9	2	1.066330e+02	1.346000e-01	3.384000e+10
15	26	347	10	1	1.230265e+02	3.721000e-02	6.204000e+09
16	26	347	10	2	1.083646e+02	3.383000e-01	4.391000e+10
17	26	347	11	3	1.055239e+02	8.214000e-02	1.003000e+10
18	26	347	11	4	9.862539e+01	1.377000e-01	1.473000e+10
19	26	347	11	5	9.204636e+01	2.033000e-01	1.895000e+10
20	26	347	11	6	6.437811e+01	2.887000e-03	1.286000e+08
21	26	347	11	7	6.155297e+01	3.001000e-04	1.226000e+07
22	26	347	11	8	4.985363e+01	4.473000e-03	1.172000e+08
23	26	347	11	9	3.438454e+01	8.295000e-04	1.024000e+07
24	26	347	11	10	3.265304e+01	2.555000e-03	2.834000e+07
25	26	347	12	3	1.229411e+02	2.118000e-04	3.546000e+07
26	26	347	12	4	1.160427e+02	1.417000e-02	2.120000e+09
27	26	347	12	5	1.094640e+02	1.510000e-03	2.011000e+08
28	26	347	12	6	8.179557e+01	9.950000e-02	7.295000e+09
29	26	347	12	7	7.897067e+01	6.817000e-02	4.670000e+09
30	26	347	12	8	6.727112e+01	1.283000e-01	6.297000e+09
31	26	347	12	9	5.180208e+01	2.462000e-02	7.177000e+08
32	26	347	12	10	5.007068e+01	1.884000e-03	5.129000e+07
33	26	347	13	4	1.198025e+02	3.988000e-04	4.232000e+07
34	26	347	13	5	1.132237e+02	1.945000e-02	1.845000e+09
35	26	347	13	6	8.555478e+01	6.243000e-02	3.334000e+09
36	26	347	13	7	8.273000e+01	2.446000e-01	1.224000e+10
37	26	347	13	10	5.383016e+01	1.518000e-01	3.179000e+09
38	26	347	14	3	1.444517e+02	4.485000e-04	2.081000e+08
39	26	347	14	4	1.375530e+02	1.183000e-04	4.990000e+07
40	26	347	14	6	1.033055e+02	1.183000e-01	2.788000e+10
41	26	347	14	8	8.878164e+01	1.524000e-02	2.634000e+09
42	26	347	14	9	7.331236e+01	9.189000e-02	1.087000e+10
