	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	344	2	1	9.329450e+00	0.000000e+00	5.038000e-01
1	26	344	3	1	1.108885e+01	0.000000e+00	1.454000e+04
2	26	344	3	2	1.759398e+00	0.000000e+00	4.119000e+01
3	26	344	4	1	2.093422e+01	0.000000e+00	1.641000e+04
4	26	344	4	3	9.845386e+00	0.000000e+00	6.366000e+02
5	26	344	5	1	4.031083e+01	0.000000e+00	8.637000e+00
6	26	344	5	3	2.922189e+01	0.000000e+00	1.374000e+05
7	26	344	5	4	1.937654e+01	0.000000e+00	4.922000e+01
8	26	344	6	1	1.144202e+02	3.032000e-01	3.493000e+10
9	26	344	6	3	1.033304e+02	9.902000e-02	9.330000e+09
10	26	344	6	4	9.348515e+01	2.490000e-02	1.911000e+09
11	26	344	7	1	1.220876e+02	1.306000e-01	2.854000e+10
12	26	344	7	2	1.127583e+02	7.772000e-02	1.450000e+10
13	26	344	7	3	1.109987e+02	6.254000e-02	1.132000e+10
14	26	344	7	4	1.011537e+02	5.809000e-05	8.695000e+06
15	26	344	7	5	8.177723e+01	6.353000e-03	6.262000e+08
16	26	344	8	3	1.166124e+02	9.109000e-02	5.452000e+10
17	26	344	9	1	1.571567e+02	3.037000e-02	1.111000e+10
18	26	344	9	2	1.478274e+02	3.960000e-03	1.284000e+09
19	26	344	9	3	1.460680e+02	2.590000e-03	8.211000e+08
20	26	344	9	4	1.362226e+02	4.966000e-01	1.366000e+11
21	26	344	9	5	1.168465e+02	4.752000e-02	9.686000e+09
22	26	344	10	7	1.425074e+02	1.102000e-02	1.006000e+10
23	26	344	10	9	1.074387e+02	2.740000e-01	1.408000e+11
24	26	344	11	1	8.220940e+02	1.832000e-02	1.071000e+11
25	26	344	11	3	8.110053e+02	6.227000e-04	3.543000e+09
26	26	344	11	4	8.011580e+02	5.330000e-05	2.957000e+08
27	26	344	12	1	8.269744e+02	2.231000e-01	2.210000e+12
28	26	344	12	2	8.176428e+02	4.873000e-02	4.719000e+11
29	26	344	12	3	8.158833e+02	5.572000e-02	5.373000e+11
30	26	344	12	4	8.060385e+02	1.885000e-03	1.772000e+10
31	26	344	12	5	7.866602e+02	0.000000e+00	4.261000e+08
32	26	344	13	1	8.412210e+02	1.495000e-01	9.162000e+11
33	26	344	13	3	8.301305e+02	4.182000e-02	2.496000e+11
34	26	344	13	4	8.202828e+02	1.640000e-02	9.551000e+10
35	26	344	14	1	8.413866e+02	4.906000e-04	5.014000e+09
36	26	344	14	2	8.320526e+02	1.802000e-02	1.801000e+11
37	26	344	14	3	8.302973e+02	1.192000e-01	1.186000e+12
38	26	344	14	4	8.204510e+02	1.371000e-02	1.331000e+11
39	26	344	14	5	8.010752e+02	2.031000e-03	1.881000e+10
40	26	344	15	1	8.451837e+02	2.424000e-01	1.071000e+12
41	26	344	15	4	8.242474e+02	2.416000e-02	1.015000e+11
42	26	344	16	1	8.479062e+02	1.957000e-02	1.218000e+11
43	26	344	16	3	8.368206e+02	4.463000e-02	2.706000e+11
44	26	344	16	4	8.269744e+02	3.458000e-01	2.047000e+12
45	26	344	17	1	-8.501330e+02	0.000000e+00	2.733000e+08
46	26	344	17	2	-8.408103e+02	0.000000e+00	1.166000e+05
47	26	344	17	3	-8.391202e+02	0.000000e+00	1.251000e+07
48	26	344	17	4	-8.289594e+02	0.000000e+00	2.594000e+06
49	26	344	17	6	-7.349227e+02	2.463000e-04	1.924000e+09
50	26	344	17	7	-7.272365e+02	9.756000e-05	7.463000e+08
51	26	344	17	8	-7.216783e+02	0.000000e+00	2.844000e+08
52	26	344	17	9	-6.910736e+02	0.000000e+00	1.094000e+07
53	26	344	17	11	-2.937267e+01	2.154000e-01	2.688000e+09
54	26	344	17	12	-2.265365e+01	9.090000e-03	6.748000e+07
55	26	344	18	1	-8.506113e+02	6.432000e-05	4.039000e+08
56	26	344	18	2	-8.412895e+02	0.000000e+00	6.004000e+07
57	26	344	18	3	-8.395975e+02	0.000000e+00	9.582000e+07
58	26	344	18	4	-8.294419e+02	0.000000e+00	1.380000e+06
59	26	344	18	6	-7.354067e+02	0.000000e+00	1.009000e+08
60	26	344	18	7	-7.277146e+02	1.971000e-04	9.058000e+08
61	26	344	18	9	-6.915555e+02	0.000000e+00	1.490000e+08
62	26	344	18	11	-2.985305e+01	3.425000e-01	2.649000e+09
63	26	344	18	12	-2.313401e+01	3.174000e-02	1.474000e+08
64	26	344	18	13	-1.041577e+01	5.411000e-04	5.095000e+05
65	26	344	19	1	-8.531458e+02	0.000000e+00	1.014000e+08
66	26	344	19	3	-8.421296e+02	0.000000e+00	6.557000e+06
