	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	327	2	1	4.767985e-02	0.000000e+00	2.130000e-03
1	26	327	3	2	3.505310e-02	0.000000e+00	1.570000e-03
2	26	327	4	3	2.415347e-02	0.000000e+00	7.180000e-04
3	26	327	5	4	1.418052e-02	0.000000e+00	1.880000e-04
4	26	327	6	1	2.320280e-01	0.000000e+00	4.170000e-05
5	26	327	6	2	1.843484e-01	0.000000e+00	2.720000e-06
6	26	327	7	1	3.011175e-01	0.000000e+00	8.890000e-06
7	26	327	7	2	2.534378e-01	0.000000e+00	3.710000e-05
8	26	327	7	3	2.183850e-01	0.000000e+00	5.800000e-06
9	26	327	7	6	6.908965e-02	0.000000e+00	5.840000e-03
10	26	327	8	2	3.039664e-01	0.000000e+00	1.100000e-05
11	26	327	8	3	2.689132e-01	0.000000e+00	2.470000e-05
12	26	327	8	4	2.447595e-01	0.000000e+00	5.730000e-06
13	26	327	8	7	5.052819e-02	0.000000e+00	3.920000e-03
14	26	327	9	3	3.035460e-01	0.000000e+00	6.140000e-06
15	26	327	9	4	2.793922e-01	0.000000e+00	1.090000e-05
16	26	327	9	5	2.652120e-01	0.000000e+00	2.710000e-06
17	26	327	9	8	3.463283e-02	0.000000e+00	1.410000e-03
18	26	327	10	1	9.857363e-01	0.000000e+00	4.830000e-03
19	26	327	10	2	9.380628e-01	0.000000e+00	1.330000e-03
20	26	327	10	3	9.030059e-01	0.000000e+00	9.030000e-04
21	26	327	10	6	7.537098e-01	0.000000e+00	4.650000e-03
22	26	327	10	7	6.846206e-01	0.000000e+00	1.030000e-03
23	26	327	10	8	6.340942e-01	0.000000e+00	1.130000e-04
24	26	327	11	1	1.039848e+00	0.000000e+00	2.670000e-06
25	26	327	11	2	9.921654e-01	0.000000e+00	3.190000e-04
26	26	327	11	3	9.571085e-01	0.000000e+00	1.940000e-03
27	26	327	11	4	9.329591e-01	0.000000e+00	1.210000e-03
28	26	327	11	6	8.078189e-01	0.000000e+00	2.440000e-03
29	26	327	11	7	7.387281e-01	0.000000e+00	1.940000e-03
30	26	327	11	8	6.881967e-01	0.000000e+00	1.430000e-03
31	26	327	11	9	6.535651e-01	0.000000e+00	2.320000e-04
32	26	327	11	10	5.410524e-02	0.000000e+00	2.570000e-03
33	26	327	12	2	1.027916e+00	0.000000e+00	1.140000e-06
34	26	327	12	3	9.928567e-01	0.000000e+00	8.510000e-05
35	26	327	12	4	9.687073e-01	0.000000e+00	2.250000e-03
36	26	327	12	5	9.545294e-01	0.000000e+00	1.000000e-03
37	26	327	12	7	7.744733e-01	0.000000e+00	3.280000e-03
38	26	327	12	8	7.239455e-01	0.000000e+00	9.200000e-04
39	26	327	12	9	6.893139e-01	0.000000e+00	1.670000e-03
40	26	327	12	11	3.574868e-02	0.000000e+00	1.360000e-03
41	26	327	13	4	9.893152e-01	0.000000e+00	6.480000e-04
42	26	327	13	5	9.751379e-01	0.000000e+00	2.910000e-03
43	26	327	13	8	7.445575e-01	0.000000e+00	3.730000e-03
44	26	327	13	9	7.099256e-01	0.000000e+00	1.950000e-03
45	26	327	13	12	2.060941e-02	0.000000e+00	3.720000e-04
46	26	327	14	2	1.621964e+00	0.000000e+00	3.490000e-03
47	26	327	14	3	1.586909e+00	0.000000e+00	6.940000e-05
48	26	327	14	4	1.562756e+00	0.000000e+00	2.730000e-04
49	26	327	14	5	1.548577e+00	0.000000e+00	7.130000e-07
50	26	327	14	6	1.437614e+00	0.000000e+00	2.730000e-02
51	26	327	14	7	1.368525e+00	0.000000e+00	6.510000e-03
52	26	327	14	8	1.317997e+00	0.000000e+00	1.170000e-03
53	26	327	14	9	1.283364e+00	0.000000e+00	1.110000e-04
54	26	327	14	10	6.839030e-01	0.000000e+00	1.840000e-03
55	26	327	14	11	6.297973e-01	0.000000e+00	8.830000e-04
56	26	327	14	12	5.940499e-01	0.000000e+00	2.760000e-04
57	26	327	14	13	5.734399e-01	0.000000e+00	2.890000e-05
58	26	327	15	2	1.646573e+00	0.000000e+00	3.860000e-05
59	26	327	15	3	1.611520e+00	0.000000e+00	3.240000e-03
60	26	327	15	4	1.587367e+00	0.000000e+00	1.730000e-04
61	26	327	15	5	1.573185e+00	0.000000e+00	4.940000e-04
62	26	327	15	7	1.393134e+00	0.000000e+00	1.740000e-02
63	26	327	15	8	1.342606e+00	0.000000e+00	9.950000e-03
64	26	327	15	9	1.307973e+00	0.000000e+00	2.800000e-03
65	26	327	15	10	7.085138e-01	0.000000e+00	1.920000e-03
66	26	327	15	11	6.544069e-01	0.000000e+00	3.560000e-05
67	26	327	15	12	6.186596e-01	0.000000e+00	5.790000e-04
