	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
0	26	334	3	1	5.062289e+01	3.090000e-04	1.145000e+07
1	26	334	4	1	5.128672e+01	0.000000e+00	7.051000e+01
2	26	334	4	3	6.638004e-01	0.000000e+00	2.067000e+00
3	26	334	5	4	1.505191e+00	0.000000e+00	9.386000e-04
4	26	334	6	3	2.603058e+00	0.000000e+00	8.755000e-03
5	26	334	6	4	1.939257e+00	0.000000e+00	5.062000e-02
6	26	334	6	5	4.340656e-01	0.000000e+00	1.069000e+00
7	26	334	7	1	5.378485e+01	0.000000e+00	6.797000e-01
8	26	334	7	2	3.477241e+00	0.000000e+00	3.301000e-02
9	26	334	7	3	3.161948e+00	0.000000e+00	3.458000e-02
10	26	334	7	4	2.498146e+00	0.000000e+00	7.430000e-02
11	26	334	7	6	5.588889e-01	0.000000e+00	3.111000e+00
12	26	334	8	3	5.863907e+00	0.000000e+00	5.343000e-02
13	26	334	8	4	5.200089e+00	0.000000e+00	1.380000e+01
14	26	334	8	5	3.694907e+00	0.000000e+00	6.001000e-01
15	26	334	8	6	3.260838e+00	0.000000e+00	6.813000e+00
16	26	334	8	7	2.701949e+00	0.000000e+00	1.906000e+00
17	26	334	9	1	5.662816e+01	0.000000e+00	2.722000e+01
18	26	334	9	2	6.320576e+00	0.000000e+00	1.262000e-01
19	26	334	9	3	6.005299e+00	0.000000e+00	4.594000e+00
20	26	334	9	4	5.341502e+00	0.000000e+00	5.576000e-01
21	26	334	9	5	3.836300e+00	0.000000e+00	8.052000e-02
22	26	334	9	6	3.402230e+00	0.000000e+00	1.488000e+01
23	26	334	9	7	2.843343e+00	0.000000e+00	1.370000e+01
24	26	334	9	8	1.413993e-01	0.000000e+00	1.008000e-02
25	26	334	10	1	5.710706e+01	5.179000e-03	2.443000e+08
26	26	334	11	1	5.735513e+01	0.000000e+00	4.053000e+01
27	26	334	11	2	7.047602e+00	0.000000e+00	4.927000e-02
28	26	334	11	3	6.732299e+00	0.000000e+00	7.801000e+00
29	26	334	11	4	6.068497e+00	0.000000e+00	5.957000e+01
30	26	334	11	5	4.563306e+00	0.000000e+00	4.111000e-01
31	26	334	11	6	4.129239e+00	0.000000e+00	6.114000e+00
32	26	334	11	7	3.570349e+00	0.000000e+00	2.383000e+00
33	26	334	11	8	8.684080e-01	0.000000e+00	3.479000e+00
34	26	334	11	9	7.270062e-01	0.000000e+00	2.017000e-01
35	26	334	11	10	2.480344e-01	0.000000e+00	1.144000e-01
36	26	334	12	3	7.130492e+00	0.000000e+00	2.600000e-01
37	26	334	12	4	6.466689e+00	0.000000e+00	1.036000e+01
38	26	334	12	5	4.961502e+00	0.000000e+00	7.093000e+01
39	26	334	12	6	4.527445e+00	0.000000e+00	6.704000e-01
40	26	334	12	7	3.968554e+00	0.000000e+00	1.544000e+01
41	26	334	12	8	1.266604e+00	0.000000e+00	7.769000e+00
42	26	334	12	9	1.125209e+00	0.000000e+00	2.007000e+00
43	26	334	12	11	3.981988e-01	0.000000e+00	1.026000e-01
44	26	334	13	1	7.247199e+01	2.933000e+00	2.229000e+11
45	26	334	15	1	1.239800e-06	0.000000e+00	1.000000e+09
46	26	334	16	1	1.239800e-06	0.000000e+00	1.000000e+09
47	26	334	17	1	1.239800e-06	0.000000e+00	1.000000e+09
48	26	334	18	1	1.239800e-06	0.000000e+00	1.000000e+09
49	26	334	19	1	1.239800e-06	0.000000e+00	1.000000e+09
50	26	334	20	1	1.239800e-06	0.000000e+00	1.000000e+09
51	26	334	21	1	1.239800e-06	0.000000e+00	1.000000e+09
52	26	334	22	1	1.239800e-06	0.000000e+00	1.000000e+09
53	26	334	23	1	1.239800e-06	0.000000e+00	1.000000e+09
54	26	334	24	1	1.239800e-06	0.000000e+00	1.000000e+09
55	26	334	25	1	1.239800e-06	0.000000e+00	1.000000e+09
56	26	334	27	2	7.083357e+03	0.000000e+00	9.640000e+12
57	26	334	27	3	7.082953e+03	0.000000e+00	9.320000e+12
58	26	334	27	7	7.079717e+03	0.000000e+00	4.370000e+13
59	26	334	27	10	7.076080e+03	0.000000e+00	1.980000e+13
60	26	334	27	15	6.401942e+03	0.000000e+00	6.580000e+13
61	26	334	27	16	6.401280e+03	0.000000e+00	1.100000e+14
62	26	334	27	17	6.399959e+03	0.000000e+00	2.980000e+13
63	26	334	27	19	6.398307e+03	0.000000e+00	1.610000e+14
64	26	334	27	21	6.394018e+03	0.000000e+00	6.590000e+13
65	26	334	27	22	6.387429e+03	0.000000e+00	1.320000e+14
66	26	334	27	25	6.381840e+03	0.000000e+00	2.110000e+13
67	26	334	28	3	7.082953e+03	0.000000e+00	7.690000e+12
68	26	334	28	6	7.080525e+03	0.000000e+00	3.170000e+13
69	26	334	28	9	7.076484e+03	0.000000e+00	2.490000e+13
70	26	334	28	12	7.075676e+03	0.000000e+00	8.610000e+12
71	26	334	28	13	7.057551e+03	0.000000e+00	6.810000e+12
72	26	334	28	16	6.401280e+03	0.000000e+00	2.980000e+13
73	26	334	28	17	6.399959e+03	0.000000e+00	2.970000e+13
74	26	334	28	18	6.399628e+03	0.000000e+00	2.750000e+14
75	26	334	28	19	6.398307e+03	0.000000e+00	5.320000e+13
76	26	334	28	22	6.387429e+03	0.000000e+00	1.130000e+14
77	26	334	28	25	6.381840e+03	0.000000e+00	8.420000e+13
78	26	334	29	6	7.080930e+03	0.000000e+00	7.250000e+12
79	26	334	29	8	7.076888e+03	0.000000e+00	1.480000e+13
80	26	334	29	11	7.076080e+03	0.000000e+00	2.160000e+13
81	26	334	29	12	7.075676e+03	0.000000e+00	1.890000e+13
82	26	334	29	13	7.057953e+03	0.000000e+00	1.210000e+13
83	26	334	29	16	6.401611e+03	0.000000e+00	2.280000e+13
84	26	334	29	17	6.400289e+03	0.000000e+00	8.810000e+13
85	26	334	29	19	6.398637e+03	0.000000e+00	3.870000e+13
86	26	334	29	20	6.397977e+03	0.000000e+00	1.350000e+14
87	26	334	29	21	6.394347e+03	0.000000e+00	7.470000e+13
88	26	334	29	23	6.387100e+03	0.000000e+00	6.900000e+13
89	26	334	29	24	6.386771e+03	0.000000e+00	1.390000e+14
90	26	334	29	25	6.382168e+03	0.000000e+00	1.950000e+13
91	26	334	30	1	1.239800e-06	0.000000e+00	1.000000e+09
