	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
200531	26	349	33	1	6.675641e+03	0.000000e+00	2.143400e+14
200532	26	349	33	4	5.526187e+03	0.000000e+00	1.019700e+10
200533	26	349	33	7	5.503130e+03	0.000000e+00	8.622000e+09
200534	26	349	33	9	5.130561e+03	0.000000e+00	1.039800e+09
200535	26	349	33	12	5.121024e+03	0.000000e+00	1.392800e+07
200536	26	349	33	16	4.949696e+03	0.000000e+00	2.853000e+08
200537	26	349	33	19	4.944959e+03	0.000000e+00	2.648000e+07
200538	26	349	33	32	4.971928e+00	0.000000e+00	6.444500e+05
200539	26	349	33	33	3.031148e+00	0.000000e+00	3.585400e+00
200540	26	349	34	1	6.677079e+03	0.000000e+00	5.146700e+12
200541	26	349	34	4	5.527665e+03	0.000000e+00	7.576500e+09
200542	26	349	34	7	5.504351e+03	0.000000e+00	6.495300e+09
200543	26	349	34	8	5.502885e+03	0.000000e+00	5.838700e+10
200544	26	349	34	9	5.131835e+03	0.000000e+00	1.220200e+07
200545	26	349	34	12	5.122294e+03	0.000000e+00	3.739300e+06
200546	26	349	34	13	5.121659e+03	0.000000e+00	3.337700e+07
200547	26	349	34	16	4.951080e+03	0.000000e+00	4.593400e+05
200548	26	349	34	19	4.946340e+03	0.000000e+00	1.807600e+06
200549	26	349	34	20	4.945748e+03	0.000000e+00	1.621000e+07
200550	26	349	34	32	6.322285e+00	0.000000e+00	7.701600e+05
200551	26	349	34	34	1.680629e+00	0.000000e+00	7.084900e+03
200552	26	349	36	34	7.462830e+00	0.000000e+00	3.179900e+05
200553	26	349	37	33	2.768029e+01	0.000000e+00	3.302600e+08
200554	26	349	37	34	2.632999e+01	0.000000e+00	1.105600e+07
200555	26	349	38	33	2.882116e+01	0.000000e+00	1.780600e+06
200556	26	349	38	34	2.747053e+01	0.000000e+00	8.485600e+05
200557	26	349	39	34	3.164208e+01	0.000000e+00	7.161800e+08
200558	26	349	40	33	4.667746e+01	0.000000e+00	7.460000e+08
200559	26	349	40	34	4.532758e+01	0.000000e+00	6.866500e+08
200560	26	349	41	33	6.683558e+01	0.000000e+00	5.907000e+09
200561	26	349	41	34	6.548355e+01	0.000000e+00	9.374000e+09
200562	26	349	46	1	1.923154e+03	5.050000e-03	3.180000e+11
200563	26	349	47	1	1.923423e+03	1.010000e-02	3.180000e+11
200564	26	349	48	1	1.949065e+03	3.420000e-03	1.880000e+11
200565	26	349	49	1	1.949279e+03	6.830000e-03	1.880000e+11
200566	26	349	50	1	1.967593e+03	2.400000e-03	7.530000e+10
200567	26	349	51	1	1.967749e+03	4.800000e-03	7.530000e+10
