	Z	Ion	Initial Level	Final Level	Energy	Strength	Rate
97272	26	340	3	1	2.971381e+01	2.962000e-03	3.782710e+07
97273	26	340	4	1	3.146860e+01	0.000000e+00	3.390000e+00
97274	26	340	5	1	4.363204e+01	8.251000e-01	2.272050e+10
97275	26	340	6	3	3.903345e+01	9.250000e-02	1.834670e+10
97276	26	340	6	5	2.511526e+01	6.906670e-04	5.671360e+07
97277	26	340	7	3	3.967284e+01	2.693000e-02	1.103560e+09
97278	26	340	7	4	3.791773e+01	3.258000e-02	2.032630e+09
97279	26	340	7	5	2.575469e+01	9.146670e-02	1.579610e+09
97280	26	340	8	2	4.100614e+01	2.922000e-01	7.106890e+09
97281	26	340	8	3	4.028503e+01	7.140000e-02	5.028160e+09
97282	26	340	8	4	3.853003e+01	6.860000e-02	7.365360e+09
97283	26	340	8	5	2.636694e+01	2.526330e-04	7.621360e+06
97284	26	340	9	3	4.242113e+01	9.783330e-02	4.583790e+09
97285	26	340	9	4	4.066598e+01	1.816000e-01	1.303170e+10
97286	26	340	9	5	2.850299e+01	2.236670e-02	4.731020e+08
97287	26	340	10	3	5.206728e+01	8.146670e-04	2.875100e+08
97288	26	340	10	5	3.814910e+01	1.051000e-01	1.991200e+10
97289	26	340	11	2	5.516916e+01	3.231000e-01	1.422430e+10
97290	26	340	11	3	5.444812e+01	7.933330e-02	1.020570e+10
97291	26	340	11	4	5.269309e+01	3.094000e-03	6.212960e+08
97292	26	340	11	5	4.052998e+01	3.178000e-04	2.265320e+07
97293	26	340	12	3	5.457058e+01	2.388670e-01	1.852020e+10
97294	26	340	12	4	5.281543e+01	4.670000e-02	5.652780e+09
97295	26	340	12	5	4.065238e+01	3.750000e-04	1.613530e+07
97296	26	340	13	4	5.301961e+01	2.608000e-01	2.272350e+10
97297	26	340	14	3	6.477467e+01	2.732670e-03	2.985170e+08
97298	26	340	14	4	6.301942e+01	6.576000e-05	1.133270e+07
97299	26	340	14	5	5.085629e+01	6.353330e-01	4.278250e+10
97300	26	340	15	7	4.570001e+01	2.236000e-02	2.026400e+09
97301	26	340	15	8	4.508773e+01	5.346670e-04	2.829920e+07
97302	26	340	15	9	4.295167e+01	1.577200e-03	1.262610e+08
